_id,",brand
144079743,Dell,"Ноутбук Dell Inspiron
144079110,ASUS,"ASUS VivoBook 15 X542UA
144079098,Dell,"Ноутбук Dell Inspiron 5770-5525
144079106,ASUS,"ASUS X507UA
144079109,ASUS,ASUS X555BP (X555BP-XO184T)
144079120,ASUS,"Ноутбук ASUS Transformer Mini T103HAF
144079121,ASUS,"Ноутбук ASUS TP410UA
144079123,ASUS,"Ноутбук ASUS UX410UF
144375686,ASUS,"Ноутбук ASUS ZenBook 13 UX331UN
143905030,HP,"HP Envy 17-ae105ur
143905024,HP,"Ноутбук HP Envy 13-ad105ur
143905032,HP,"HP Envy x360 15-bp105ur
144594301,ASUS,"Ноутбук ASUS VivoBook Pro 17 N705UD
144594644,MSI,"Ноутбук MSI 
144594646,MSI,"Игровой ноутбук MSI 
144428990,Dell,"Ноутбук Dell Vostro 5471-4938
143538141,Dell,"Ноутбук Dell Inspiron 5570
143539664,Dell,"Ноутбук Dell Inspiron
144594637,MSI,"Игровой ноутбук MSI GL72M 7REX
144594302,ASUS,"Ноутбук ASUS VivoBook Pro 17 N705UN
144594306,ASUS,"Ноутбук ASUS VivoBook 15 X542UN
143831849,HP,"HP Pavilion 14-bk006ur
143831852,HP,"Ноутбук HP 17-bs059ur
143831835,HP,"Ноутбук HP Pavilion 15-ck008ur
143831851,HP,"HP 17-bs058ur
143831857,HP,"HP 15-bs100ur
144253799,Lenovo,"Ноутбук Lenovo IdeaPad 720-15IKB
144594649,MSI,"Игровой ноутбук MSI GL62M 7REX
144594303,ASUS,"Ноутбук ASUS VivoBook Pro 17 N705UN
144594304,ASUS,ASUS ROG FX553VD (FX553VD-DM1225T)
144594651,MSI,"Игровой ноутбук MSI 
144079107,ASUS,"ASUS VivoBook S15 S510UQ
144152334,Lenovo,"Ноутбук Lenovo IdeaPad 320-17IKB
144152337,Lenovo,"Ноутбук Lenovo IdeaPad 320-15IAP
144152366,Lenovo,"Ноутбук Lenovo IdeaPad 320-17IKB
144152395,Lenovo,"Ноутбук Lenovo IdeaPad 320-17AST
144152479,HP,"Ноутбук HP 250 G6
144152629,HP,"Ноутбук HP ProBook 450 G5
144152642,Acer,"Ноутбук Acer TravelMate TMP259-MG-578A
144152646,Dell,"Dell Latitude 3580
144152659,Dell,"Dell Inspiron 7577
144152790,Lenovo,"Ноутбук Lenovo IdeaPad 520S-14IKBR
144152793,Lenovo,"Ноутбук Lenovo IdeaPad 720S-14IKBR
144152796,Lenovo,"Ноутбук Lenovo Yoga 520-14IKBR
144152797,Lenovo,"Ноутбук Lenovo Yoga 520-14IKBR
144152799,Lenovo,"Ноутбук Lenovo Yoga 520-14IKBR
144152801,Lenovo,"Ноутбук Lenovo Yoga 720-13IKBR
144152802,Lenovo,"Ноутбук Lenovo Yoga 720-13IKBR
144152457,Acer,"Ноутбук Acer TravelMate TMP278-MG-30DG
144152402,Lenovo,"Ноутбук Lenovo IdeaPad 320-17IKBR
144152406,HP,"Ноутбук HP X2 Detachable 10-p001ur
144152501,HP,"Ноутбук HP 15-bs087ur
144152503,HP,"Ноутбук HP 15-bs089ur
144152578,Dell,"Ноутбук Dell Inspiron 5570
144152594,HP,"Ноутбук HP Spectre 13-af008ur
144152609,Digma,"Ноутбук Digma EVE 300
144152612,Dell,"Ноутбук Dell Inspiron 5570
144152619,HP,"Ноутбук HP ProBook 430 G5
144152627,Dell,"Ноутбук Dell Inspiron 5570
144152639,HP,"HP ProBook 440 G5
144152677,Dell,"Ноутбук Dell Precision 5520
144152305,Lenovo,"Ноутбук Lenovo ThinkPad Edge 570
144152329,Lenovo,"Ноутбук Lenovo IdeaPad 320S-15IKB
144152434,Dell,"Ноутбук Dell Inspiron 5565
144152467,Acer,"Ноутбук Acer Extensa EX2540
144152470,Acer,"Ноутбук Acer Extensa EX2540
144152490,HP,"Ноутбук HP 14-bp006ur
144152506,HP,"Ноутбук HP Pavilion 15-cb016ur
144152530,HP,"Ноутбук HP 250 G6
144152580,Dell,"Ноутбук Dell Inspiron 5570
144152317,Lenovo,"Ноутбук Lenovo V510-15IKB
144152323,Lenovo,"Ноутбук Lenovo ThinkPad P51
144152345,Lenovo,"Ноутбук Lenovo IdeaPad 320-15IKBN
144152401,Lenovo,"Ноутбук Lenovo IdeaPad 320-15IKB
144152435,Dell,"Ноутбук Dell Inspiron 7567
144152464,Acer,"Ноутбук Acer Extensa EX2540-561V
144152487,HP,"Ноутбук HP 17-ak042ur
144152554,Acer,"Ноутбук Acer Extensa EX2519
144152561,HP,"Ноутбук HP Spectre x360 13-ae008ur
144152573,HP,"Ноутбук HP x360 11-aa010ur
144152574,HP,"Ноутбук HP x360 11-aa011ur
144152576,Dell,"Ноутбук Dell Inspiron 5570
144152632,HP,"Ноутбук HP ProBook 430 G5
144152644,Acer,"Ноутбук Acer TravelMate TMP259-MG-38H4
144152648,Dell,"Ноутбук Dell Latitude 7480
144152661,Acer,"Ноутбук Acer Aspire A515-51G-539Q
144152669,Dell,"Ноутбук Dell XPS 13
144152673,ASUS,"Ноутбук ASUS VivoBook X542UQ-GQ396T
143538180,Dell,"Ноутбук Dell Inspiron 5570
143538183,Dell,"Ноутбук Dell Inspiron
143538184,Dell,"Ноутбук Dell Inspiron 5770
143538178,Dell,"Ноутбук Dell Inspiron 5570
143538185,Dell,"Dell Inspiron 5770-5488
143539002,ASUS,ASUS VivoBook Pro 15 N580VD (N580VD-DM129T)
143539665,Dell,"Dell Inspiron 5565-8079
143538140,Dell,"Ноутбук Dell Inspiron 5570
143538177,Dell,"Dell Inspiron 5565-7812
143538181,Dell,"Ноутбук Dell Inspiron
143538186,Dell,"Ноутбук Dell Inspiron 5770
143538188,ASUS,"Ноутбук ASUS VivoBook Max X541UV
144152374,MSI,"Игровой ноутбук MSI GS73VR 7RG-070RU Stealth Pro
144152403,Lenovo,"Ноутбук Lenovo Yoga 720-15IKB
144152462,Acer,"Ноутбук Acer TravelMate TMP278-M-P5JU
144152465,Acer,"Ноутбук Acer Extensa EX2540-517V
144152471,Acer,"Ноутбук Acer Extensa EX2540
144152484,HP,"Ноутбук HP Pavilion 15-cc526ur
144152493,HP,"Ноутбук HP Pavilion 14-bf010ur
144152507,HP,"Игровой ноутбук HP Omen 15-ce015ur
144152553,Dell,"Ноутбук Dell Vostro 3568
144152593,HP,"Ноутбук HP Spectre 13-af004ur
144152624,Dell,"Ноутбук Dell XPS 13
144152670,Acer,"Ноутбук Acer Swift 5 SF514-52T
144152701,Lenovo,"Ноутбук Lenovo ThinkPad x1 Carbon
144152734,HP,"HP ProBook 470 G4
144152743,Lenovo,"Ноутбук Lenovo Yoga 520-14IKB
144152744,Lenovo,"Ноутбук Lenovo Yoga 520-14IKB
144152748,Lenovo,"Ноутбук Lenovo ThinkPad X1 Yoga
144152758,Lenovo,"Ноутбук Lenovo Yoga 920-13IKB
144152759,Lenovo,"Ноутбук Lenovo Yoga 920-13IKB
144152763,Lenovo,"Ноутбук Lenovo Yoga 920-13IKB
144152788,HP,"Ноутбук HP ProBook 470 G5
144152812,Lenovo,"Ноутбук Lenovo Yoga 520-14IKBR
144152356,Lenovo,"Ноутбук Lenovo V320-17ISK
144152384,Lenovo,"Ноутбук Lenovo IdeaPad 320-15IAP
144152389,Lenovo,"Ноутбук Lenovo IdeaPad 320-15IAP
144152473,Acer,"Ноутбук Acer Extensa EX2540-34YR
144152478,Acer,"Ноутбук Acer Aspire ES1-572-35J1
144152492,HP,"Ноутбук HP Pavilion 14-bk004ur
144152497,Digma,"Ноутбук Digma CITI E210
144152528,HP,"Ноутбук HP 250 G6
144152545,Digma,"Ноутбук Digma EVE 1401
144152557,HP,"Ноутбук HP 15-bw594ur
144152560,HP,"Ноутбук HP Spectre x360 13-ae007ur
144152589,HP,"Ноутбук HP ProBook 450 G5
144152620,HP,"Ноутбук HP ProBook 440 G5
144152638,HP,"Ноутбук HP ProBook 430 G5
144152650,Dell,"Dell Inspiron 5770
144152326,Lenovo,"Lenovo IdeaPad 520-15IKB
144152349,Lenovo,"Ноутбук Lenovo IdeaPad 520-15IKB
144152452,Acer,"Ноутбук Acer TravelMate TMP259-MG-58SF
144152455,Acer,"Ноутбук Acer TravelMate TMP238-M-P96L
144152488,HP,"Ноутбук HP 14-bs021ur
144152491,HP,"Ноутбук HP 14-bp007ur
144152550,ASUS,"Ноутбук ASUS S510UN-BQ195T
144152603,Dell,"Ноутбук Dell XPS 13
144152608,HP,"Ноутбук HP Spectre x360 13-ae014ur
144152653,Dell,"Ноутбук Dell Inspiron 5770
144152714,Lenovo,"Ноутбук Lenovo Yoga 520-14IKB
144152730,Lenovo,"Ноутбук Lenovo ThinkPad X1 Yoga
144152762,Lenovo,"Ноутбук Lenovo Yoga 920 Glass
144152786,HP,"Ноутбук HP ProBook 470 G5
144152805,Lenovo,"Ноутбук Lenovo ThinkPad 13
143905019,HP,"Ноутбук HP Envy 13-ad008ur
143905029,HP,"Ноутбук HP Envy 17-ae104ur
141542728,Apple,"Ноутбук Apple MacBook Pro 15.4""
143935063,Lenovo,"Ноутбук Lenovo IdeaPad 320-15ABR
143935065,Lenovo,"Ноутбук Lenovo IdeaPad 320-15IKB
144665624,HP,"Ноутбук HP 250 G6
143935067,Lenovo,"Ноутбук Lenovo IdeaPad 320-15IKB
143935068,Lenovo,"Ноутбук Lenovo IdeaPad 320-17ABR
143935069,Lenovo,"Ноутбук Lenovo IdeaPad 320-17IKB
143935070,Lenovo,"Ноутбук Lenovo IdeaPad 320-17AST
143935066,Lenovo,"Lenovo IdeaPad 320-15IKB
144097672,ASUS,"Ноутбук ASUS ZenBook Flip 14 UX461UN
144097674,ASUS,"Ноутбук ASUS VivoBook Max D541NA
145230271,Xiaomi,"Xiaomi Mi Notebook Pro
146043674,Dell,"Ноутбук Dell Inspiron 5379
146043680,Lenovo,"Ноутбук Lenovo IdeaPad 720S
144866550,Lenovo,"Ноутбук Lenovo IdeaPad 520-15IKBR
144866551,Lenovo,"Ноутбук Lenovo IdeaPad 520-15IKBR
146043675,Dell,"Ноутбук Dell Inspiron 5565
146043676,Dell,"Ноутбук Dell Inspiron 5770
146043679,Dell,"Ноутбук Dell Inspiron 7577
146043683,Lenovo,"Ноутбук Lenovo IdeaPad 520
146043684,Lenovo,"Ноутбук Lenovo IdeaPad 520
146043686,Lenovo,"Ноутбук Lenovo IdeaPad 520
145318277,MSI,"Игровой ноутбук MSI GE73 Raider RGB
145010561,Prestigio,"Ноутбук Prestigio SmartBook 133S
145584946,Acer,Acer Swift 3 SF314-52-5840
145584944,Acer,Ноутбук Acer Swift 3 SF314-52-37YG
144945787,HP,"Ноутбук HP 15-rb008ur
144945770,HP,"Ноутбук HP 15-bw007
144945780,HP,"Ноутбук HP 15-bw592ur
145193509,HP,"Ноутбук HP 15-bw022ur
145193516,Dell,"Ноутбук Dell Inspiron 5570
145193506,HP,"Ноутбук HP 15-bs010ur
144945766,HP,"Ноутбук HP 15-bs048
144945774,HP,"Ноутбук HP 15-bw026
144945778,HP,"Ноутбук HP 15-bw590
144945785,HP,"Ноутбук HP 15-ra033ur
144945794,Dell,"Dell Vostro 5568-3570
145318272,MSI,"Ноутбук MSI Titan
144880560,Dell,Dell Latitude 7480 (7480-7959)
141277342,Apple,"Apple MacBook 12""
141195995,ASUS,ASUS X555LN (X555LN-XO467H)
141419748,Apple,"Ноутбук Apple MacBook Pro 13""
141277741,Apple,"Ноутбук Apple MacBook Air 13""
140493560,Acer,Acer Extensa EX2519-C9WU (NX.EFAER.038)
140493610,Lenovo,"Ноутбук Lenovo IdeaPad V110-15IAP
140493614,Lenovo,"Ноутбук Lenovo IdeaPad V110-15ISK
140493616,Lenovo,Lenovo IdeaPad V110-15ISK (80TL002XRK)
140493629,MSI,"MSI GP62 7RD-291RU Leopard
141186774,MSI,"MSI GP72VR 7RFX-478XRU Leopard Pro
141536716,HP,"Ноутбук HP 15-bw062ur
140619215,4good,4good People GN601
140619217,4good,"4good CL100
140619218,4good,"4good CL110
139604207,Dell,"Dell Inspiron 5767-3164
140959341,Dell,"Ноутбук Dell Vostro
140959346,Acer,"Acer Swift 7 SF713-51-M6WD
140493582,Lenovo,"Lenovo IdeaPad 110-15ACL
140493591,Lenovo,Lenovo IdeaPad 300-15IBR (80M300MURK)
140493595,Lenovo,Lenovo IdeaPad 310-15IAP (80TT001MRK)
140576187,Dell,"Ноутбук Dell Inspiron 5567
140830428,Acer,"Acer Swift 5 SF514-51-57TN
140830435,Dell,"Ноутбук Dell Inspiron 7567-8920 Intel i5 7300HQ/8Gb/1Tb+SSD8Gb/15.6"" FHD GTX 1050 4Gb/Linux/red/Backlit"
139233088,MSI,"MSI GT72VR 6RD-091RU Dominator
139233094,MSI,"MSI GT73VR 6RF-004RU Titan Pro
139387082,Apple,"Apple MacBook Pro 13"" Retina
139387086,Apple,"Apple MacBook Pro 13""
139387087,Apple,"Apple MacBook Pro 15""
139387088,Apple,"Apple MacBook Pro 15""
139233080,MSI,"MSI GE62VR 6RF-262XRU Apache Pro
139233082,MSI,"MSI GE72VR 6RF-245RU Apache Pro
139233081,MSI,"MSI GE62VR 6RF-259RU Apache Pro
140070003,MSI,"MSI GP72 7RE-422RU Leopard Pro
139716906,Prestigio,"Prestigio Visconte Ecliptica
140276920,ASUS,"ASUS VivoBook Max X541SA
140537897,Dell,"Dell Inspiron 5567-7904
140537903,Dell,"Dell Inspiron 5567-7898
139716915,Prestigio,"Prestigio SmartBook 116A
140276918,ASUS,"ASUS R540YA
139833571,Dell,"Dell Inspiron 5558
139833573,Dell,"Dell Inspiron 5758
139833574,Dell,"Dell Inspiron 5758
140830429,Acer,"Acer Swift 5 SF514-51-59UZ
139233092,MSI,"MSI GT73VR 6RE-044RU Titan
143940307,HP,"Ноутбук HP 17-bs036ur
143940308,HP,"Ноутбук HP 15-bs014ur
143940321,HP,"Ноутбук HP Probook 470 G5
143940331,HP,"HP 15-bs627ur
143940336,HP,"HP 15-bs626ur
143940343,HP,"Ноутбук HP 17-bs101ur
144857891,Lenovo,"Ноутбук Lenovo IdeaPad 320-15IKBRN
144857895,Acer,"Ноутбук Acer TravelMate TMP259-MG
144857913,MSI,"Игровой ноутбук MSI GT73EVR 7RE-1217RU Titan
144120896,Acer,"Acer TravelMate TMP259-MG-37U2
144120899,Acer,"Ноутбук Acer TravelMate TMP259-MG-56TU
144857893,Acer,"Ноутбук Acer Extensa EX2540-58EY
144857885,Lenovo,"Ноутбук Lenovo IdeaPad 720s-13IKB
144857890,Lenovo,"Ноутбук Lenovo Yoga 720-12IKB
144857908,MSI,"Ноутбук MSI GL72M 7REX-1482RU
144857883,Lenovo,"Ноутбук Lenovo IdeaPad 320-15IKB
144857912,MSI,"Игровой ноутбук MSI GL72M 7RDX-1490RU
144857911,MSI,"Игровой ноутбук MSI GL72M 7REX-1489RU
143940297,HP,"Ноутбук HP 15-bs050ur
143940300,HP,"HP 15-bs088ur
143940304,HP,"Ноутбук HP 15-bs043ur
143940305,HP,"Ноутбук HP 14-bp013ur
143940310,HP,"Ноутбук HP 15-bs017ur
143940326,HP,"HP Probook 450 G5
143940327,HP,"Ноутбук HP Probook 440 G5
143940334,HP,"HP 15-bs624ur
143940344,HP,"HP Probook 470 G5
143940349,HP,"HP 15-bs103ur
145698308,HP,"Ноутбук HP 250 G6
145698309,HP,"Ноутбук HP 250 G6
145698297,ASUS,"Ноутбук ASUS Laptop X540NV
145698302,ASUS,"Ноутбук ASUS X507UA
145698311,HP,"Ноутбук HP 250 G6
145698316,HP,"Ноутбук HP 250 G6
145698304,ASUS,"Ноутбук ASUS VivoBook 15 X505BA
145698313,HP,"Ноутбук HP 250 G6
145186999,Dell,"Ноутбук Dell Inspiron 3180-1948
145698303,ASUS,"Ноутбук ASUS VivoBook 15 X505BA
145698312,HP,"Ноутбук HP 250 G6
145698317,Lenovo,"Ноутбук Lenovo V110-15IAP
145698318,Lenovo,"Ноутбук Lenovo V110-15IKB
145187002,Dell,"Ноутбук Dell Inspiron 3565-1979
145187003,Dell,"Ноутбук Dell Inspiron 3567
143940292,HP,"HP 250 G5
143940294,HP,"Ноутбук HP 15-bs047ur
143940313,HP,"Ноутбук HP 15-bs000ur
143940314,HP,"Ноутбук HP 15-bs592ur
143940317,HP,"Ноутбук HP 250 G6
143940322,HP,"Ноутбук HP Probook 470 G5
143940350,HP,"HP 15-bs105ur
143940351,HP,"Ноутбук HP 15-bs108ur
143940353,HP,"Ноутбук HP 15-bs113ur
143940356,HP,"Ноутбук HP 15-bw517ur
143940358,HP,"Ноутбук HP Probook 450 G5
143940361,HP,"Ноутбук HP Probook 450 G5
143940363,HP,"Ноутбук HP 15-bs509ur
144857905,MSI,"Игровой ноутбук MSI GL72M 7REX-1481XRU
144120894,Acer,"Ноутбук Acer Extensa EX2519-C08K
144945771,HP,"Ноутбук HP 15-bw013
144945773,HP,"Ноутбук HP 15-bw025
145193507,HP,"Ноутбук HP 15-bs028ur
145193508,HP,"Ноутбук HP 15-bs057ur
144945788,HP,"Ноутбук HP 15-rb010ur
144945791,Dell,"Ноутбук Dell Vostro 5471-4655
141519949,Dell,"Dell Vostro 3568-9361
136227421,MSI,"MSI GP62 2QE-416XRU Leopard Pro
135672519,Dell,"Dell Inspiron 5558-7139
135672520,Dell,"Dell XPS 15 9550-8163
135516779,Lenovo,"Lenovo IdeaPad Y70-70
135516781,Lenovo,"Lenovo IdeaPad G50-45
135516783,Lenovo,"Lenovo IdeaPad G50-80
135516797,Lenovo,"Lenovo IdeaPad Yoga 500-14IBD
136558936,ASUS,"ASUS X553SA
136937680,MSI,"MSI GS60 6QD-259XRU Ghost
136937695,ASUS,"ASUS ZenBook UX303UA
136937697,ASUS,"ASUS ZenBook UX303UA
136937714,ASUS,"ASUS X751LAV
136558939,ASUS,ASUS K751SJ (K751SJ-TY033T)
136558937,ASUS,"ASUS X553SA
135516790,Lenovo,"Lenovo IdeaPad Z5170
35230844,Lenovo,"Lenovo IdeaPad 100-15IBY
33921144,Apple,"Apple MacBook Air 11.6"" (APN-Z0NX000FC)"
35042752,MSI,"MSI GP62 2QE-258XRU Leopard Pro
34866434,Acer,"Acer Aspire E5-532-C35F
34087349,Lenovo,"Lenovo IdeaPad 100-15IBY
34087373,Acer,"Acer Packard Bell EasyNote ENTG81BA-C4P4
34087376,Lenovo,"Lenovo IdeaPad B5030
34087418,iRU,"iRU Patriot 517
34087359,Acer,"Acer Packard Bell EasyNote ENTG81BA-P1YA
34087372,Acer,Acer Packard Bell EasyNote ENTG81BA-C4CZ (NX.C3YER.014)
34087375,Acer,"Acer Aspire E5-573G-P3F0
34087377,Lenovo,"Lenovo IdeaPad B5045
34087382,Acer,"Acer Packard Bell EasyNote ENTG81BA-P9N2
34087383,Acer,"Acer Aspire E5-573-P0RA
34087386,HP,"HP 15-ac006ur
34087388,HP,"HP 255 G3
34087391,HP,"HP 15-af013ur
34087393,Acer,"Acer Aspire E5-573G-P6R0
34087397,Acer,"Acer Aspire E5-573G-P6YM
34087399,HP,"HP 250 G4
34087419,iRU,"iRU Intro 107
34087421,iRU,"iRU Intro 109
34087356,Lenovo,"Lenovo IdeaPad G5045
34087361,Lenovo,"Lenovo IdeaPad 100-15IBY
34087362,Acer,"Acer Packard Bell EasyNote ENTG81BA-C2QP
34087366,HP,"HP 250 G4
34087367,Lenovo,"Lenovo IdeaPad 100-15IBY
34087387,Acer,"Acer Packard Bell EasyNote ENTG81BA-C717
34087402,HP,"HP Pavilion x2 10-k065ur
34087412,iRU,"iRU Jet 1104T
34087415,HP,"HP 250 G4
34087420,iRU,iRU 1405TW (851085)
33659699,Dell,"Dell Alienware 17 R2 (A17-8563)
136937666,MSI,"Игровой ноутбук MSI GE62 6QE-461RU Apache Pro
136937682,MSI,"MSI GT72S 6QE-827RU Dominator Pro G
136937688,MSI,"MSI PE70 6QE-062RU
136937699,ASUS,"ASUS ZenBook UX303UA
136937663,MSI,"MSI CX72 6QD-047RU
136937668,MSI,"MSI GE62 6QE-463XRU Apache Pro
136937677,MSI,"MSI GP72 6QE-235RU Leopard Pro
136937678,MSI,"MSI GS40 6QE-020RU Phantom
136937694,ASUS,"ASUS ZenBook UX303UA
136937700,ASUS,"ASUS ZenBook UX303UB
136937702,ASUS,"ASUS ZenBook UX305CA
135516787,Lenovo,"Lenovo IdeaPad G70-80
136937670,MSI,"Ноутбук MSI Apache Pro
136937690,MSI,"MSI PE70 6QE-063XRU
136937693,ASUS,"ASUS ZenBook UX303UA
136969546,HP,"HP 250 G4
136969547,HP,"HP 250 G4
136969549,HP,"HP 250 G4
136969551,HP,"HP 250 G4
136969591,HP,"HP EliteBook 755 G3
136969630,HP,"HP EliteBook Folio 1040 G3
136969644,HP,"HP 15-ac132ur
136227427,MSI,"MSI PE70 6QD-246RU
136969556,HP,"HP 250 G4
136969562,HP,"Ноутбук HP ProBook 640 G2
136969599,HP,"HP EliteBook 820 G3
136969606,HP,"Ноутбук HP EliteBook 840 G3
136969608,HP,"HP EliteBook 840 G3
136969612,HP,"HP EliteBook 850 G3
136969643,HP,"HP 15-ac131ur
136969646,HP,"HP 15-af118ur
136969648,HP,"HP 17-p100ur
136227422,MSI,"MSI GP62 2QE-417XRU Leopard Pro
136574172,ASUS,ASUS Transformer Book Flip TP500LN (TP500LN-DN047H)
137322809,ASUS,"ASUS X553SA
136291236,Acer,"Acer Aspire E5-522G-82N8
136291238,Acer,"Acer Aspire E5-522G-85FG
136291242,Acer,"Acer Aspire E5-532-P928
136291247,Acer,"Acer Aspire E5-573-39HC
136291252,Acer,"Acer Aspire E5-573G-39RL
136291223,Acer,"Acer Extensa EX2511G-P41A
136291225,Acer,"Acer Extensa EX2511G-390S
136291234,Acer,"Acer Aspire E5-522G-603U
136291246,Acer,"Acer Aspire E5-532G-P5FA
136291253,Acer,"Acer Aspire E5-573G-34EE
136291260,Acer,"Acer Aspire V3-574G-533U
136227420,MSI,"MSI GP62 2QE-415XRU Leopard Pro
135672515,Dell,"Dell Inspiron 3542-8545
135672517,Dell,"Dell Inspiron 3543-9756
135672518,Dell,"Dell Inspiron 3543-9763
136969559,HP,"HP ProBook 640 G2
136969564,HP,"HP ProBook 640 G2
136969568,HP,"HP ProBook 650 G2
136969580,HP,"HP EliteBook 725 G3
136969581,HP,"HP EliteBook 725 G3
136969589,HP,"HP EliteBook 745 G3
136969597,HP,"HP EliteBook 820 G3
136969602,HP,"HP EliteBook 840 G3
136969623,HP,"HP EliteBook Folio 1040 G3
136969632,HP,"HP Spectre Pro x360 G2
136969634,HP,"HP Spectre Pro x360 G2
136969639,HP,"HP 15-ac102ur
136969650,HP,"HP Pavilion 15-ab239ur
136969652,HP,"HP Pavilion 15-ab103ur
136969654,HP,"HP Pavilion 15-ab112ur
136703919,Acer,"Acer Aspire F5-571G-P8PJ
136703923,Acer,"Acer Aspire E5-532G-P234
135516788,Lenovo,"Lenovo IdeaPad G70-80
135516798,Lenovo,"Lenovo IdeaPad G70-35
137464639,Lenovo,"Lenovo G70-80
137464642,Lenovo,"Lenovo IdeaPad 100-15IBD
137464644,Lenovo,"Lenovo IdeaPad 300-17ISK
137322807,ASUS,"ASUS VivoBook E202SA
137464641,Lenovo,"Lenovo IdeaPad 100-15IBD
20885893,,"Sony VAIO VPC-SB4V9R/S
24122639,,Dell Inspiron N5110 (P17F 5110-8913) - уцененный товар (№5)
23506455,,Packard Bell EasyNote TS11-HR-781RU - уцененный товар (№1)
23519635,,HP Pavilion g6-2162sr (B6X08EA) - уцененный товар (№1)
22436564,,"HP Pavilion 15-e005sr
22436642,,Packard Bell EasyNote TE11HC (NX.C1YER.006)
25390967,,Asus G750JH (G750JH-CV153H)
25390983,,Dell Inspiron 3721 (6177)
22436662,,"Toshiba Portege Z10t-A-L4S
19609588,,"Asus X202E
20320481,,Samsung 355V5C-S0W
20315188,,Acer Aspire V3-571G-53236G75Maii (NX.M6AER.005)
21163554,,"Toshiba Portege Z930-E6S
23889323,,MSI GE70 2OC-099RU
20022313,,"Fujitsu Lifebook UH572
21101293,,Asus N76VB (90NB0131-M00840)
20061862,,Acer Aspire V5-571-323b4G32Makk (NX.M3QER.002)
21388783,,MSI GT70 2OD-031RU
19117700,,"MSI GE70 0NC-022XRU
20266123,,Lenovo IdeaPad B570e (59351289)
19421603,,Dell XPS 15z (6739)
23430237,,Acer Aspire One AOD270-268kk (NU.SGAER.014) - уцененный товар (№3)
23522929,,Acer Aspire V5-472PG-73536G50amm (NX.MASER.003)
25749908,,"Packard Bell EasyNote TE69KB-12502G50Mnsk
19426095,,"Sony VAIO SVD1121X9R/B
19426022,,HP Envy dv7-7250er (C0T64EA)
18586807,,Asus S46CM (90NTJH414W1264VD13AU)
19431043,,Lenovo IdeaPad G570 (59336484)
19931744,ASUS,Asus UX32A (90NYOA112W12125823AY)
20062502,,"Samsung 370R5E-S0A
21206551,,"Acer Aspire E1-531-10002G50Mnks
23018319,,Asus Zenbook UX32VD (90NPOC312W16215813AY)
23019074,,"Apple MacBook Air 13.3"" (Z0P0000QH)"
24514546,,Asus Transformer Book T100TA + Dock
22331072,,"Sony VAIO SVE14A3V1R/W
21441805,,"Apple MacBook Air 11"" (MD711RU/A)"
23080295,,Sony VAIO SVE1713P1R/B
7353705,Sony,Sony VAIO VPC-EJ2M1R/W
33290393,Acer,"Acer Aspire E5-511-P98T
33290395,Acer,"Acer Aspire E5-511G-P1AZ
33290396,Acer,"Acer Aspire E5-511G-P4Q4
33290399,Acer,"Acer Aspire E5-571-3980
33290401,Acer,"Acer Aspire E5-571G-36MP
31352211,Dell,"Dell Inspiron 5547 (8663)
31351804,ASUS,ASUS G751JY (90NB06F1-M00530)
31351795,ASUS,ASUS N750JK Special Edition (90NB04N1-M01990)
31351798,ASUS,ASUS N751JK Special Edition (90NB06K2-M02240)
31351801,ASUS,ASUS G751JM Special Edition (90NB06G2-M00680)
31352208,ASUS,ASUS X550ZA (90NB07A2-M00130)
33302530,MSI,"MSI WT70 2OL-2484RU
32116213,Acer,"Acer Extensa EX2508-C6BE
32116214,Acer,"Acer Extensa EX2508-C6C3
32116224,Acer,"Acer Aspire V3-572G-38YD
32116229,Acer,"Acer Aspire V Nitro VN7-791G-536J
32116230,Acer,"Acer Aspire V Nitro VN7-791G-77GZ
31357314,ASUS,"ASUS X200MA
32116260,ASUS,"ASUS X553MA
32116261,ASUS,"ASUS X553MA
32116266,MSI,"MSI GE70 2QD-844RU Apache
31700000,MSI,"MSI GE70 2PC-668RU Apache
31700003,MSI,"MSI GE72 2QE-031RU Apache
32412036,Acer,"Acer Extensa EX2508-P4P3
32481344,Lenovo,"Lenovo IdeaPad G5030
31497826,Acer,"Acer Aspire V3-371-52QE
31497824,Acer,"Acer Aspire E5-521G-841X
31497825,Acer,"Acer Aspire E5-571G-30G2
33290387,Acer,"Acer Aspire E5-511-C3A5
33290391,Acer,"Acer Aspire E5-511-P7QQ
33727193,Acer,"Acer Aspire E5-521-43J1
32646296,Dell,"Dell Inspiron 3541 (9080)
32990889,Acer,"Acer Aspire E5-511-P4Y7
32990892,Dell,"Dell Inspiron 5551 (7023)
